Date,State_FIPS,Administered_Doses_65Plus_Daily,Series_Complete_65Plus_Daily,Booster_Doses_18Plus_Daily,Series_Complete_18Plus_Daily,Administered_Doses_18Plus_Daily,Census2019_18PlusPop,Deaths,Confirmed,Province_State,FIPS,Lat,Long_
2021-10-14,10,302.0,254.0,0.0,1300.0,999.0,770192.0,0,494,Delaware,10,39.3185,-75.5071
2021-10-14,11,127.0,75.0,0.0,741.0,881.0,577581.0,0,102,District of Columbia,11,38.8974,-77.0268
2021-10-14,12,2871.0,2912.0,0.0,21215.0,16469.0,17247808.0,408,0,Florida,12,27.7663,-81.6868
2021-10-14,13,521.0,1252.0,0.0,11202.0,4913.0,8113542.0,138,2102,Georgia,13,33.0406,-83.6431
2021-10-14,15,0.0,0.0,0.0,0.0,0.0,1116004.0,6,164,Hawaii,15,21.0943,-157.4983
2021-10-14,16,195.0,233.0,0.0,1568.0,1336.0,1338864.0,30,1935,Idaho,16,44.2405,-114.4788
2021-10-14,17,141.0,29.0,0.0,2274.0,2368.0,9853946.0,59,2478,Illinois,17,40.3495,-88.9861
2021-10-14,18,469.0,331.0,0.0,3376.0,3370.0,5164245.0,85,2673,Indiana,18,39.8494,-86.2583
2021-10-14,19,201.0,154.0,0.0,1096.0,1007.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-10-14,20,591.0,248.0,0.0,1777.0,2182.0,2213064.0,0,73,Kansas,20,38.5266,-96.7265
2021-10-14,21,635.0,514.0,0.0,3826.0,2760.0,3464802.0,52,2284,Kentucky,21,37.6681,-84.6701
2021-10-14,22,231.0,338.0,0.0,4973.0,3041.0,3561164.0,28,842,Louisiana,22,31.1695,-91.8678
2021-10-14,23,211.0,13.0,0.0,208.0,493.0,1095370.0,5,807,Maine,23,44.6939,-69.3819
2021-10-14,24,805.0,492.0,0.0,5436.0,5121.0,4710993.0,20,1123,Maryland,24,39.0639,-76.8021
2021-10-14,25,1939.0,633.0,0.0,4179.0,5650.0,5539703.0,12,1789,Massachusetts,25,42.2302,-71.5301
2021-10-14,26,647.0,610.0,0.0,4419.0,3218.0,7842924.0,0,0,Michigan,26,43.3266,-84.5361
2021-10-14,27,619.0,612.0,0.0,2779.0,2426.0,4336475.0,25,2916,Minnesota,27,45.6945,-93.9002
2021-10-14,28,56.0,29.0,0.0,1420.0,1229.0,2277566.0,7,528,Mississippi,28,32.7416,-89.6787
2021-10-14,29,2056.0,1340.0,0.0,8460.0,8643.0,4766843.0,36,1473,Missouri,29,38.4561,-92.2884
2021-10-14,30,120.0,85.0,0.0,786.0,679.0,840190.0,12,1287,Montana,30,46.9219,-110.4544
2021-10-14,31,129.0,96.0,0.0,923.0,482.0,1458334.0,15,739,Nebraska,31,41.1254,-98.2681
2021-10-14,32,393.0,248.0,0.0,2039.0,2095.0,2387517.0,45,615,Nevada,32,38.3135,-117.0554
2021-10-14,33,897.0,18.0,0.0,239.0,1358.0,1104458.0,5,648,New Hampshire,33,43.4525,-71.5639
2021-10-14,34,1429.0,561.0,0.0,5676.0,6306.0,6943612.0,20,1638,New Jersey,34,40.2989,-74.521
2021-10-14,35,19.0,179.0,0.0,2272.0,129.0,1620991.0,20,876,New Mexico,35,34.8405,-106.2485
2021-10-14,36,3028.0,1675.0,0.0,18717.0,16537.0,15425262.0,46,4502,New York,36,42.1657,-74.9481
2021-10-14,37,5024.0,844.0,0.0,13301.0,14054.0,8187369.0,80,3761,North Carolina,37,35.6301,-79.8064
2021-10-14,38,148.0,70.0,0.0,568.0,623.0,581891.0,4,559,North Dakota,38,47.5289,-99.784
2021-10-14,39,905.0,864.0,0.0,6565.0,7069.0,9111081.0,95,5143,Ohio,39,40.3888,-82.7649
2021-10-14,40,701.0,423.0,0.0,4868.0,4272.0,3004733.0,0,1181,Oklahoma,40,35.5653,-96.9289
2021-10-14,41,512.0,408.0,0.0,3081.0,2586.0,3351175.0,24,1237,Oregon,41,44.572,-122.0709
2021-10-14,42,8653.0,1896.0,0.0,9404.0,19883.0,10167376.0,108,5693,Pennsylvania,42,40.5908,-77.2098
2021-10-14,44,147.0,76.0,0.0,752.0,675.0,854866.0,3,313,Rhode Island,44,41.6809,-71.5118
2021-10-14,45,1009.0,807.0,0.0,8820.0,5350.0,4037531.0,21,1471,South Carolina,45,33.8569,-80.945
2021-10-14,46,26.0,81.0,0.0,499.0,80.0,667558.0,5,341,South Dakota,46,44.2998,-99.4388
2021-10-14,47,607.0,879.0,0.0,5750.0,4449.0,5319123.0,59,2052,Tennessee,47,35.7478,-86.6923
2021-10-14,48,0.0,0.0,0.0,0.0,0.0,21596071.0,221,6360,Texas,48,31.0545,-97.5635
2021-10-14,49,421.0,741.0,0.0,4015.0,3107.0,2274774.0,8,1253,Utah,49,40.15,-111.8624
2021-10-14,50,72.0,39.0,0.0,143.0,196.0,509984.0,2,151,Vermont,50,44.0459,-72.7107
2021-10-14,51,1187.0,646.0,0.0,8442.0,6343.0,6674671.0,60,2603,Virginia,51,37.7693,-78.17
2021-10-14,53,805.0,645.0,0.0,6255.0,4690.0,5951832.0,46,2853,Washington,53,47.4009,-121.4905
2021-10-14,54,100.0,49.0,0.0,652.0,496.0,1432580.0,50,1264,West Virginia,54,38.4912,-80.9545
2021-10-14,55,750.0,434.0,0.0,3553.0,3264.0,4555837.0,17,2916,Wisconsin,55,44.2685,-89.6165
2021-10-14,56,57.0,23.0,0.0,156.0,155.0,445025.0,0,605,Wyoming,56,42.756,-107.3025
2021-10-14,66,0.0,24.0,0.0,348.0,0.0,129299.0,3,95,Guam,66,13.4443,144.7937
2021-10-14,72,521.0,482.0,0.0,2220.0,1801.0,2620965.0,2,228,Puerto Rico,72,18.2208,-66.5901
2021-10-15,10,224.0,152.0,0.0,766.0,831.0,770192.0,16,442,Delaware,10,39.3185,-75.5071
2021-10-15,11,130.0,63.0,0.0,544.0,769.0,577581.0,0,124,District of Columbia,11,38.8974,-77.0268
2021-10-15,12,2815.0,2549.0,0.0,15750.0,12994.0,17247808.0,148,18807,Florida,12,27.7663,-81.6868
2021-10-15,13,785.0,1674.0,0.0,10600.0,6310.0,8113542.0,209,1905,Georgia,13,33.0406,-83.6431
2021-10-15,15,0.0,0.0,0.0,0.0,0.0,1116004.0,5,156,Hawaii,15,21.0943,-157.4983
2021-10-15,16,221.0,232.0,0.0,1496.0,1138.0,1338864.0,34,1520,Idaho,16,44.2405,-114.4788
2021-10-15,17,143.0,46.0,0.0,565.0,693.0,9853946.0,43,2412,Illinois,17,40.3495,-88.9861
2021-10-15,18,416.0,302.0,0.0,2994.0,2800.0,5164245.0,20,2336,Indiana,18,39.8494,-86.2583
2021-10-15,19,309.0,195.0,0.0,1702.0,1497.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-10-15,20,518.0,191.0,0.0,1444.0,1789.0,2213064.0,15,1737,Kansas,20,38.5266,-96.7265
2021-10-15,21,555.0,514.0,0.0,3306.0,2376.0,3464802.0,31,1994,Kentucky,21,37.6681,-84.6701
2021-10-15,22,256.0,254.0,0.0,3340.0,2941.0,3561164.0,25,559,Louisiana,22,31.1695,-91.8678
2021-10-15,23,533.0,292.0,0.0,1924.0,1713.0,1095370.0,5,543,Maine,23,44.6939,-69.3819
2021-10-15,24,772.0,509.0,0.0,4234.0,4760.0,4710993.0,18,1068,Maryland,24,39.0639,-76.8021
2021-10-15,25,1819.0,500.0,0.0,3840.0,5347.0,5539703.0,15,1649,Massachusetts,25,42.2302,-71.5301
2021-10-15,26,606.0,532.0,0.0,3785.0,2769.0,7842924.0,105,9989,Michigan,26,43.3266,-84.5361
2021-10-15,27,579.0,586.0,0.0,2573.0,2308.0,4336475.0,28,3341,Minnesota,27,45.6945,-93.9002
2021-10-15,28,535.0,678.0,0.0,4078.0,3085.0,2277566.0,10,411,Mississippi,28,32.7416,-89.6787
2021-10-15,29,713.0,515.0,0.0,2865.0,2868.0,4766843.0,6,1412,Missouri,29,38.4561,-92.2884
2021-10-15,30,145.0,122.0,0.0,673.0,733.0,840190.0,7,1142,Montana,30,46.9219,-110.4544
2021-10-15,31,71.0,138.0,0.0,1170.0,361.0,1458334.0,12,701,Nebraska,31,41.1254,-98.2681
2021-10-15,32,462.0,221.0,0.0,1808.0,1993.0,2387517.0,10,495,Nevada,32,38.3135,-117.0554
2021-10-15,33,1480.0,55.0,0.0,514.0,2327.0,1104458.0,4,626,New Hampshire,33,43.4525,-71.5639
2021-10-15,34,1337.0,655.0,0.0,5846.0,6503.0,6943612.0,19,1383,New Jersey,34,40.2989,-74.521
2021-10-15,35,31.0,190.0,0.0,1479.0,150.0,1620991.0,11,801,New Mexico,35,34.8405,-106.2485
2021-10-15,36,8506.0,6501.0,0.0,85733.0,71813.0,15425262.0,18,6223,New York,36,42.1657,-74.9481
2021-10-15,37,4489.0,828.0,0.0,7897.0,12613.0,8187369.0,46,3182,North Carolina,37,35.6301,-79.8064
2021-10-15,38,130.0,76.0,0.0,525.0,539.0,581891.0,7,521,North Dakota,38,47.5289,-99.784
2021-10-15,39,851.0,906.0,0.0,6369.0,6003.0,9111081.0,95,4937,Ohio,39,40.3888,-82.7649
2021-10-15,40,587.0,326.0,0.0,2814.0,3002.0,3004733.0,0,1179,Oklahoma,40,35.5653,-96.9289
2021-10-15,41,476.0,328.0,0.0,2702.0,2240.0,3351175.0,20,1049,Oregon,41,44.572,-122.0709
2021-10-15,42,12919.0,9871.0,0.0,28170.0,36515.0,10167376.0,82,5226,Pennsylvania,42,40.5908,-77.2098
2021-10-15,44,119.0,72.0,0.0,636.0,625.0,854866.0,0,315,Rhode Island,44,41.6809,-71.5118
2021-10-15,45,889.0,702.0,0.0,4652.0,3544.0,4037531.0,118,1527,South Carolina,45,33.8569,-80.945
2021-10-15,46,21954.0,52.0,0.0,437.0,103793.0,667558.0,7,318,South Dakota,46,44.2998,-99.4388
2021-10-15,47,543.0,715.0,0.0,4963.0,3790.0,5319123.0,33,1776,Tennessee,47,35.7478,-86.6923
2021-10-15,48,0.0,0.0,0.0,0.0,0.0,21596071.0,257,6825,Texas,48,31.0545,-97.5635
2021-10-15,49,711.0,1114.0,0.0,6483.0,4453.0,2274774.0,17,1493,Utah,49,40.15,-111.8624
2021-10-15,50,79.0,52.0,0.0,203.0,228.0,509984.0,1,227,Vermont,50,44.0459,-72.7107
2021-10-15,51,1057.0,563.0,0.0,4468.0,4798.0,6674671.0,46,2357,Virginia,51,37.7693,-78.17
2021-10-15,53,723.0,597.0,0.0,5793.0,4179.0,5951832.0,36,2679,Washington,53,47.4009,-121.4905
2021-10-15,54,108.0,53.0,0.0,346.0,436.0,1432580.0,60,1371,West Virginia,54,38.4912,-80.9545
2021-10-15,55,716.0,371.0,0.0,2972.0,3081.0,4555837.0,0,0,Wisconsin,55,44.2685,-89.6165
2021-10-15,56,108.0,134.0,0.0,828.0,709.0,445025.0,0,473,Wyoming,56,42.756,-107.3025
2021-10-15,66,0.0,31.0,0.0,374.0,0.0,129299.0,0,105,Guam,66,13.4443,144.7937
2021-10-15,72,13.0,5.0,0.0,35.0,103.0,2620965.0,4,108,Puerto Rico,72,18.2208,-66.5901
2021-10-16,10,151.0,91.0,0.0,434.0,589.0,770192.0,11,494,Delaware,10,39.3185,-75.5071
2021-10-16,11,115.0,65.0,0.0,491.0,670.0,577581.0,0,0,District of Columbia,11,38.8974,-77.0268
2021-10-16,12,2509.0,2294.0,0.0,13799.0,12102.0,17247808.0,0,0,Florida,12,27.7663,-81.6868
2021-10-16,13,568.0,1301.0,0.0,7761.0,4265.0,8113542.0,0,0,Georgia,13,33.0406,-83.6431
2021-10-16,15,0.0,0.0,0.0,0.0,0.0,1116004.0,4,140,Hawaii,15,21.0943,-157.4983
2021-10-16,16,194.0,175.0,0.0,1304.0,1134.0,1338864.0,5,782,Idaho,16,44.2405,-114.4788
2021-10-16,17,92.0,29.0,0.0,295.0,470.0,9853946.0,15,0,Illinois,17,40.3495,-88.9861
2021-10-16,18,460.0,329.0,0.0,2756.0,3000.0,5164245.0,0,1944,Indiana,18,39.8494,-86.2583
2021-10-16,19,230.0,155.0,0.0,909.0,939.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-10-16,20,502.0,172.0,0.0,1188.0,1655.0,2213064.0,0,48,Kansas,20,38.5266,-96.7265
2021-10-16,21,391.0,434.0,0.0,2721.0,1882.0,3464802.0,50,1741,Kentucky,21,37.6681,-84.6701
2021-10-16,22,291.0,389.0,0.0,4485.0,2899.0,3561164.0,0,0,Louisiana,22,31.1695,-91.8678
2021-10-16,23,306.0,142.0,0.0,779.0,827.0,1095370.0,2,542,Maine,23,44.6939,-69.3819
2021-10-16,24,647.0,427.0,0.0,4070.0,4329.0,4710993.0,21,936,Maryland,24,39.0639,-76.8021
2021-10-16,25,1421.0,477.0,0.0,2846.0,4002.0,5539703.0,0,0,Massachusetts,25,42.2302,-71.5301
2021-10-16,26,522.0,478.0,0.0,3311.0,2417.0,7842924.0,0,0,Michigan,26,43.3266,-84.5361
2021-10-16,27,60.0,13.0,0.0,102.0,178.0,4336475.0,0,0,Minnesota,27,45.6945,-93.9002
2021-10-16,28,376.0,434.0,0.0,4880.0,4102.0,2277566.0,0,0,Mississippi,28,32.7416,-89.6787
2021-10-16,29,777.0,454.0,0.0,2273.0,2789.0,4766843.0,6,1019,Missouri,29,38.4561,-92.2884
2021-10-16,30,262.0,233.0,0.0,2001.0,1967.0,840190.0,0,0,Montana,30,46.9219,-110.4544
2021-10-16,31,83.0,117.0,0.0,832.0,321.0,1458334.0,1,0,Nebraska,31,41.1254,-98.2681
2021-10-16,32,509.0,232.0,0.0,2201.0,2567.0,2387517.0,0,0,Nevada,32,38.3135,-117.0554
2021-10-16,33,1129.0,29.0,0.0,313.0,1746.0,1104458.0,0,0,New Hampshire,33,43.4525,-71.5639
2021-10-16,34,2168.0,836.0,0.0,6765.0,8375.0,6943612.0,28,1452,New Jersey,34,40.2989,-74.521
2021-10-16,35,32.0,194.0,0.0,1424.0,186.0,1620991.0,0,0,New Mexico,35,34.8405,-106.2485
2021-10-16,36,3252.0,1707.0,0.0,19648.0,16482.0,15425262.0,19,4268,New York,36,42.1657,-74.9481
2021-10-16,37,3304.0,735.0,0.0,6537.0,8957.0,8187369.0,0,0,North Carolina,37,35.6301,-79.8064
2021-10-16,38,141.0,87.0,0.0,597.0,600.0,581891.0,11,221,North Dakota,38,47.5289,-99.784
2021-10-16,39,1157.0,1320.0,0.0,9139.0,8574.0,9111081.0,78,3709,Ohio,39,40.3888,-82.7649
2021-10-16,40,561.0,366.0,0.0,2295.0,2627.0,3004733.0,0,0,Oklahoma,40,35.5653,-96.9289
2021-10-16,41,522.0,381.0,0.0,3152.0,2551.0,3351175.0,0,0,Oregon,41,44.572,-122.0709
2021-10-16,42,465.0,26.0,0.0,372.0,1164.0,10167376.0,0,4766,Pennsylvania,42,40.5908,-77.2098
2021-10-16,44,132.0,82.0,0.0,509.0,505.0,854866.0,0,0,Rhode Island,44,41.6809,-71.5118
2021-10-16,45,661.0,505.0,0.0,3629.0,2888.0,4037531.0,0,0,South Carolina,45,33.8569,-80.945
2021-10-16,46,131.0,65.0,0.0,462.0,366.0,667558.0,0,0,South Dakota,46,44.2998,-99.4388
2021-10-16,47,479.0,623.0,0.0,4148.0,3346.0,5319123.0,20,841,Tennessee,47,35.7478,-86.6923
2021-10-16,48,0.0,0.0,0.0,0.0,0.0,21596071.0,209,5883,Texas,48,31.0545,-97.5635
2021-10-16,49,6.0,3.0,0.0,57.0,71.0,2274774.0,0,0,Utah,49,40.15,-111.8624
2021-10-16,50,82.0,72.0,0.0,213.0,236.0,509984.0,2,339,Vermont,50,44.0459,-72.7107
2021-10-16,51,903.0,501.0,0.0,3648.0,3880.0,6674671.0,0,0,Virginia,51,37.7693,-78.17
2021-10-16,53,693.0,511.0,0.0,4647.0,4075.0,5951832.0,0,0,Washington,53,47.4009,-121.4905
2021-10-16,54,95.0,42.0,0.0,401.0,384.0,1432580.0,0,1172,West Virginia,54,38.4912,-80.9545
2021-10-16,55,734.0,416.0,0.0,2683.0,2627.0,4555837.0,21,5285,Wisconsin,55,44.2685,-89.6165
2021-10-16,56,89.0,86.0,0.0,476.0,412.0,445025.0,0,0,Wyoming,56,42.756,-107.3025
2021-10-16,66,0.0,20.0,0.0,413.0,0.0,129299.0,0,0,Guam,66,13.4443,144.7937
2021-10-16,72,540.0,588.0,0.0,2522.0,1997.0,2620965.0,2,133,Puerto Rico,72,18.2208,-66.5901
2021-10-17,10,284.0,186.0,0.0,943.0,1018.0,770192.0,0,0,Delaware,10,39.3185,-75.5071
2021-10-17,11,92.0,63.0,0.0,457.0,560.0,577581.0,0,0,District of Columbia,11,38.8974,-77.0268
2021-10-17,12,2715.0,2780.0,0.0,17265.0,14154.0,17247808.0,0,0,Florida,12,27.7663,-81.6868
2021-10-17,13,46.0,30.0,0.0,628.0,571.0,8113542.0,0,0,Georgia,13,33.0406,-83.6431
2021-10-17,15,0.0,0.0,0.0,0.0,0.0,1116004.0,6,144,Hawaii,15,21.0943,-157.4983
2021-10-17,16,187.0,199.0,0.0,1547.0,1179.0,1338864.0,0,305,Idaho,16,44.2405,-114.4788
2021-10-17,17,119.0,20.0,0.0,412.0,518.0,9853946.0,0,0,Illinois,17,40.3495,-88.9861
2021-10-17,18,494.0,382.0,0.0,3825.0,3563.0,5164245.0,0,1208,Indiana,18,39.8494,-86.2583
2021-10-17,19,12.0,1.0,0.0,10.0,67.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-10-17,20,515.0,192.0,0.0,1750.0,2155.0,2213064.0,0,0,Kansas,20,38.5266,-96.7265
2021-10-17,21,615.0,569.0,0.0,4263.0,3098.0,3464802.0,22,819,Kentucky,21,37.6681,-84.6701
2021-10-17,22,223.0,299.0,0.0,3280.0,2746.0,3561164.0,0,0,Louisiana,22,31.1695,-91.8678
2021-10-17,23,180.0,10.0,0.0,115.0,309.0,1095370.0,0,0,Maine,23,44.6939,-69.3819
2021-10-17,24,551.0,345.0,0.0,3115.0,3540.0,4710993.0,5,871,Maryland,24,39.0639,-76.8021
2021-10-17,25,1812.0,596.0,0.0,4348.0,5713.0,5539703.0,0,0,Massachusetts,25,42.2302,-71.5301
2021-10-17,26,615.0,545.0,0.0,4486.0,3022.0,7842924.0,0,0,Michigan,26,43.3266,-84.5361
2021-10-17,27,957.0,1027.0,0.0,5084.0,4370.0,4336475.0,0,0,Minnesota,27,45.6945,-93.9002
2021-10-17,28,18.0,9.0,0.0,143.0,173.0,2277566.0,0,0,Mississippi,28,32.7416,-89.6787
2021-10-17,29,905.0,540.0,0.0,3544.0,3769.0,4766843.0,2,699,Missouri,29,38.4561,-92.2884
2021-10-17,30,18.0,12.0,0.0,75.0,80.0,840190.0,0,0,Montana,30,46.9219,-110.4544
2021-10-17,31,21.0,1.0,0.0,128.0,181.0,1458334.0,7,0,Nebraska,31,41.1254,-98.2681
2021-10-17,32,415.0,205.0,0.0,1903.0,2070.0,2387517.0,0,0,Nevada,32,38.3135,-117.0554
2021-10-17,33,1234.0,27.0,0.0,414.0,2114.0,1104458.0,0,0,New Hampshire,33,43.4525,-71.5639
2021-10-17,34,1317.0,521.0,0.0,5163.0,6134.0,6943612.0,5,896,New Jersey,34,40.2989,-74.521
2021-10-17,35,25.0,29.0,0.0,266.0,107.0,1620991.0,0,0,New Mexico,35,34.8405,-106.2485
2021-10-17,36,2600.0,1328.0,0.0,17953.0,14181.0,15425262.0,30,3333,New York,36,42.1657,-74.9481
2021-10-17,37,2721.0,238.0,0.0,3990.0,8420.0,8187369.0,0,0,North Carolina,37,35.6301,-79.8064
2021-10-17,38,155.0,59.0,0.0,604.0,630.0,581891.0,0,196,North Dakota,38,47.5289,-99.784
2021-10-17,39,572.0,659.0,0.0,4279.0,3979.0,9111081.0,82,2515,Ohio,39,40.3888,-82.7649
2021-10-17,40,1319.0,508.0,0.0,3900.0,5673.0,3004733.0,0,0,Oklahoma,40,35.5653,-96.9289
2021-10-17,41,418.0,309.0,0.0,2670.0,2221.0,3351175.0,0,0,Oregon,41,44.572,-122.0709
2021-10-17,42,11358.0,6176.0,0.0,29917.0,35770.0,10167376.0,0,3695,Pennsylvania,42,40.5908,-77.2098
2021-10-17,44,163.0,65.0,0.0,744.0,682.0,854866.0,0,0,Rhode Island,44,41.6809,-71.5118
2021-10-17,45,1028.0,773.0,0.0,5441.0,4153.0,4037531.0,0,0,South Carolina,45,33.8569,-80.945
2021-10-17,46,33.0,12.0,0.0,104.0,100.0,667558.0,0,0,South Dakota,46,44.2998,-99.4388
2021-10-17,47,38.0,7.0,0.0,139.0,230.0,5319123.0,7,578,Tennessee,47,35.7478,-86.6923
2021-10-17,48,0.0,0.0,0.0,0.0,0.0,21596071.0,99,729,Texas,48,31.0545,-97.5635
2021-10-17,49,6.0,0.0,0.0,37.0,54.0,2274774.0,0,0,Utah,49,40.15,-111.8624
2021-10-17,50,68.0,50.0,0.0,206.0,218.0,509984.0,0,249,Vermont,50,44.0459,-72.7107
2021-10-17,51,1010.0,618.0,0.0,4582.0,5102.0,6674671.0,0,0,Virginia,51,37.7693,-78.17
2021-10-17,53,47.0,11.0,0.0,164.0,226.0,5951832.0,0,0,Washington,53,47.4009,-121.4905
2021-10-17,54,28.0,6.0,0.0,130.0,161.0,1432580.0,0,859,West Virginia,54,38.4912,-80.9545
2021-10-17,55,739.0,426.0,0.0,4239.0,3444.0,4555837.0,0,0,Wisconsin,55,44.2685,-89.6165
2021-10-17,56,12.0,7.0,0.0,82.0,62.0,445025.0,0,0,Wyoming,56,42.756,-107.3025
2021-10-17,66,0.0,0.0,0.0,4.0,0.0,129299.0,0,0,Guam,66,13.4443,144.7937
2021-10-17,72,32.0,3.0,0.0,45.0,144.0,2620965.0,0,39,Puerto Rico,72,18.2208,-66.5901
2021-10-18,10,165.0,81.0,0.0,562.0,746.0,770192.0,0,588,Delaware,10,39.3185,-75.5071
2021-10-18,11,45.0,29.0,0.0,322.0,438.0,577581.0,1,329,District of Columbia,11,38.8974,-77.0268
2021-10-18,12,1972.0,1775.0,0.0,13130.0,10464.0,17247808.0,283,0,Florida,12,27.7663,-81.6868
2021-10-18,13,37.0,7.0,0.0,216.0,281.0,8113542.0,166,3316,Georgia,13,33.0406,-83.6431
2021-10-18,15,0.0,0.0,0.0,0.0,0.0,1116004.0,4,117,Hawaii,15,21.0943,-157.4983
2021-10-18,16,74.0,90.0,0.0,924.0,596.0,1338864.0,42,1290,Idaho,16,44.2405,-114.4788
2021-10-18,17,60.0,5.0,0.0,127.0,254.0,9853946.0,63,5496,Illinois,17,40.3495,-88.9861
2021-10-18,18,203.0,201.0,0.0,2526.0,2364.0,5164245.0,64,691,Indiana,18,39.8494,-86.2583
2021-10-18,19,3.0,2.0,0.0,20.0,134.0,2428229.0,0,0,Iowa,19,42.0115,-93.2105
2021-10-18,20,261.0,97.0,0.0,1097.0,1424.0,2213064.0,5,1447,Kansas,20,38.5266,-96.7265
2021-10-18,21,239.0,229.0,0.0,2192.0,1463.0,3464802.0,31,676,Kentucky,21,37.6681,-84.6701
2021-10-18,22,100.0,106.0,0.0,1460.0,1399.0,3561164.0,29,1077,Louisiana,22,31.1695,-91.8678
2021-10-18,23,157.0,8.0,0.0,155.0,299.0,1095370.0,0,0,Maine,23,44.6939,-69.3819
2021-10-18,24,202.0,96.0,0.0,1541.0,1728.0,4710993.0,14,714,Maryland,24,39.0639,-76.8021
2021-10-18,25,1153.0,345.0,0.0,3050.0,3948.0,5539703.0,11,2991,Massachusetts,25,42.2302,-71.5301
2021-10-18,26,64.0,58.0,0.0,566.0,620.0,7842924.0,48,9341,Michigan,26,43.3266,-84.5361
2021-10-18,27,266.0,212.0,0.0,1886.0,1725.0,4336475.0,29,2851,Minnesota,27,45.6945,-93.9002
2021-10-18,28,10.0,1.0,0.0,34.0,42.0,2277566.0,22,770,Mississippi,28,32.7416,-89.6787
2021-10-18,29,608.0,297.0,0.0,2736.0,2762.0,4766843.0,1,413,Missouri,29,38.4561,-92.2884
2021-10-18,30,2.0,0.0,0.0,9.0,12.0,840190.0,55,1272,Montana,30,46.9219,-110.4544
2021-10-18,31,4.0,2.0,0.0,18.0,12.0,1458334.0,7,1123,Nebraska,31,41.1254,-98.2681
2021-10-18,32,339.0,137.0,0.0,1463.0,1777.0,2387517.0,29,1334,Nevada,32,38.3135,-117.0554
2021-10-18,33,818.0,8.0,0.0,308.0,1443.0,1104458.0,4,1616,New Hampshire,33,43.4525,-71.5639
2021-10-18,34,628.0,249.0,0.0,2831.0,3342.0,6943612.0,12,767,New Jersey,34,40.2989,-74.521
2021-10-18,35,20.0,212.0,0.0,1693.0,111.0,1620991.0,12,1877,New Mexico,35,34.8405,-106.2485
2021-10-18,36,1205.0,438.0,0.0,5440.0,4789.0,15425262.0,43,4935,New York,36,42.1657,-74.9481
2021-10-18,37,2655.0,1783.0,0.0,12004.0,10189.0,8187369.0,80,6933,North Carolina,37,35.6301,-79.8064
2021-10-18,38,33.0,20.0,0.0,73.0,123.0,581891.0,0,726,North Dakota,38,47.5289,-99.784
2021-10-18,39,392.0,494.0,0.0,4570.0,3518.0,9111081.0,84,2810,Ohio,39,40.3888,-82.7649
2021-10-18,40,339.0,102.0,0.0,1322.0,1621.0,3004733.0,0,3571,Oklahoma,40,35.5653,-96.9289
2021-10-18,41,247.0,148.0,0.0,1382.0,1260.0,3351175.0,24,3260,Oregon,41,44.572,-122.0709
2021-10-18,42,12248.0,1802.0,0.0,12473.0,29842.0,10167376.0,105,2932,Pennsylvania,42,40.5908,-77.2098
2021-10-18,44,76.0,37.0,0.0,526.0,432.0,854866.0,1,647,Rhode Island,44,41.6809,-71.5118
2021-10-18,45,464.0,364.0,0.0,3142.0,2412.0,4037531.0,87,3553,South Carolina,45,33.8569,-80.945
2021-10-18,46,15.0,3.0,0.0,55.0,35.0,667558.0,0,0,South Dakota,46,44.2998,-99.4388
2021-10-18,47,14.0,2.0,0.0,80.0,102.0,5319123.0,86,1598,Tennessee,47,35.7478,-86.6923
2021-10-18,48,0.0,0.0,0.0,0.0,0.0,21596071.0,68,2290,Texas,48,31.0545,-97.5635
2021-10-18,49,3.0,3.0,0.0,77.0,91.0,2274774.0,23,3036,Utah,49,40.15,-111.8624
2021-10-18,50,52.0,43.0,0.0,232.0,222.0,509984.0,1,201,Vermont,50,44.0459,-72.7107
2021-10-18,51,585.0,283.0,0.0,2470.0,3083.0,6674671.0,95,4944,Virginia,51,37.7693,-78.17
2021-10-18,53,29.0,4.0,0.0,93.0,180.0,5951832.0,0,0,Washington,53,47.4009,-121.4905
2021-10-18,54,26.0,13.0,0.0,74.0,94.0,1432580.0,26,689,West Virginia,54,38.4912,-80.9545
2021-10-18,55,253.0,130.0,0.0,1857.0,1553.0,4555837.0,2,2843,Wisconsin,55,44.2685,-89.6165
2021-10-18,56,5.0,0.0,0.0,29.0,23.0,445025.0,0,1028,Wyoming,56,42.756,-107.3025
2021-10-18,66,0.0,0.0,0.0,0.0,0.0,129299.0,1,196,Guam,66,13.4443,144.7937
2021-10-18,72,15.0,2.0,0.0,42.0,61.0,2620965.0,0,84,Puerto Rico,72,18.2208,-66.5901
2021-10-19,10,77.0,54.0,0.0,452.0,503.0,770192.0,5,189,Delaware,10,39.3185,-75.5071
2021-10-19,11,81.0,25.0,0.0,319.0,588.0,577581.0,1,40,District of Columbia,11,38.8974,-77.0268
2021-10-19,12,1187.0,963.0,0.0,8237.0,7374.0,17247808.0,1,0,Florida,12,27.7663,-81.6868
2021-10-19,13,230.0,189.0,0.0,1276.0,1226.0,8113542.0,136,1679,Georgia,13,33.0406,-83.6431
2021-10-19,15,0.0,0.0,0.0,0.0,0.0,1116004.0,0,80,Hawaii,15,21.0943,-157.4983
